int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.nb_solar,self.nb_wind,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
1498,date ('2024-01-01 23:55:00'),50,30,27,10,150,2,true,false,0.9800569537320556,68284213.20042887,42032.83333333441,6541.190597247309,0.9962895322281857,0.15562097718641713
1499,date ('2024-01-01 23:55:00'),50,30,27,10,150,2,true,false,1.0,57430700.20042792,33722.33333333372,6541.19059724731,0.996289532228186,0.19397206393133834
1500,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,0.9601383847422167,46088872.53914845,25046.999999999727,6535.411032608917,0.988774027979409,0.26092590061121046
1501,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,52617137.124441735,30028.166666666802,6546.56814272354,0.9904620412739978,0.21801424693671534
1502,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,0.9910287285418897,63157601.42748803,38076.5000000008,6560.887796072486,0.9926285310709607,0.17230805867325905
1503,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,0.8693227875590267,48801178.760819264,27083.8333333332,6560.8877960724885,0.9926285310709612,0.24224369258681452
1504,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,49881023.094152935,27910.666666666613,6560.8877960724885,0.9926285310709612,0.23506739822549927
1505,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,52617746.09415364,30006.1666666668,6560.8877960724885,0.9926285310709612,0.2186513148765796
1506,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,53197174.76082044,30449.833333333492,6560.8877960724885,0.9926285310709612,0.21546547477782982
1507,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,46095582.09415196,25012.166666666402,6560.8877960724885,0.9926285310709612,0.26230785535329704
1508,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,53793363.76082041,30906.333333333485,6560.8877960724885,0.9926285310709612,0.21228295590135107
1509,date ('2024-01-01 23:55:00'),50,30,27,10,150,4,true,false,1.0,57305241.79110876,33617.83333333374,6546.56814272354,0.9904620412739978,0.19473498121701657
1510,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,0.9774032372578033,59884203.65454715,35539.16666666725,6580.584994897668,0.9890160138720053,0.18516430215201707
1511,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,1.0,54755694.63211714,31641.500000000236,6561.9630545547625,0.9862172661584232,0.20738470219663144
1512,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,0.9776338699276834,55751290.503606535,32387.666666667,6572.261836800921,0.98776510127836,0.2029248326050303
1513,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,1.0,57933878.94054918,34070.66666666694,6564.741308222546,0.986634818301609,0.19268015423499665
1514,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,1.0,59283225.98788049,35079.000000000575,6580.584994897668,0.9890160138720053,0.18759328928696828
1515,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,0.9815410795268372,63909230.96545161,38650.33333333424,6561.9630545547625,0.9862172661584232,0.16977765749035217
1516,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,1.0,55141029.321213365,31907.333333333612,6580.584994897675,0.9890160138720063,0.20624051926091025
1517,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,0.9792238564486122,51413052.321212776,29052.833333333387,6580.584994897668,0.9890160138720053,0.22650406999538733
1518,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,0.9657799757299614,51566043.92645322,29181.166666666762,6573.4538440469405,0.9879442516511427,0.22526357219143348
1519,date ('2024-01-01 23:55:00'),50,30,27,10,150,6,true,false,1.0,55806133.721591935,32422.50000000034,6576.8254701108435,0.9884509835256758,0.20284757406463955
1520,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9904624637449069,61233677.63470842,34618.833333333736,7825.792078106548,0.9999999999999983,0.2260559159447831
1521,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9311924739897459,51721305.06424096,27345.99999999993,7818.933982873309,0.9991236548115765,0.28592605802944965
1522,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9688189451473791,64147581.30137549,36850.00000000054,7825.792078106548,0.9999999999999983,0.21236884879528994
1523,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,1.0,60110735.3013755,33759.00000000045,7825.792078106548,0.9999999999999983,0.23181350389841057
1524,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9688835673486621,57666120.96804198,31887.166666667,7825.792078106548,0.9999999999999983,0.2454213684117372
1525,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,1.0,56148113.634708665,30724.83333333361,7825.792078106548,0.9999999999999983,0.25470576172715265
1526,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,1.0,59832992.63470879,33546.333333333736,7825.792078106553,0.999999999999999,0.23328308344001208
1527,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9761723666307078,60254395.30137539,33869.00000000041,7825.7920781065495,0.9999999999999986,0.23106061820858173
1528,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9615031199638341,63144355.63470867,36081.8333333339,7825.792078106548,0.9999999999999983,0.21689008997435713
1529,date ('2024-01-01 23:55:00'),50,30,27,10,180,0,true,false,0.9916128197307456,60956248.73090935,34417.166666667195,7818.933982873309,0.9991236548115765,0.22718122205120092
1530,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.9377334785936572,56303401.19510102,30812.833333333492,7845.4892769317275,0.9969044814178534,0.25461758716114025
1531,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,1.0,57507750.86176754,31735.00000000016,7845.489276931731,0.9969044814178538,0.24721882076356363
1532,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,1.0,55987349.19510098,30570.83333333348,7845.4892769317275,0.9969044814178534,0.25663315066970227
1533,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.9433818057082665,62856691.52843456,35830.66666666706,7845.4892769317275,0.9969044814178534,0.2189601815092744
1534,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.9471480735151885,54830886.19510063,29685.3333333334,7845.4892769317275,0.9969044814178534,0.264288400902748
1535,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,1.0,59753635.528434806,33454.66666666705,7845.489276931727,0.9969044814178531,0.234511058056623
1536,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.8766071678896242,61755298.195101485,34987.33333333377,7845.489276931734,0.9969044814178541,0.22423798927988134
1537,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,1.0,50080528.86176598,26047.999999999807,7845.4892769317275,0.9969044814178534,0.3011935379657473
1538,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.9664152918000503,62109659.528435014,35258.666666667195,7845.48927693173,0.9969044814178537,0.2225123641543908
1539,date ('2024-01-01 23:55:00'),50,30,27,10,180,2,true,false,0.9788580247042403,60225319.19510143,33815.833333333714,7845.4892769317275,0.9969044814178534,0.23200638587244551
1540,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,0.9279522408826948,59957267.30409607,33584.83333333376,7861.904166631317,0.9934286777564375,0.23409090908985355
1541,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,57052483.422160715,31355.500000000204,7865.186475756907,0.9938434296976356,0.25083913430679966
1542,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,0.9904099064172746,59941887.07959297,33592.166666666904,7849.723806535754,0.9918895698294177,0.23367721065533228
1543,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,63599032.790735826,36377.00000000062,7859.559520449184,0.99313240872197,0.21605848531899413
1544,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,0.897684013440942,50957474.348688856,26893.16666666658,7734.7805508485935,0.9773653624498658,0.2876113715695543
1545,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,61302425.088827744,34609.666666667144,7865.186475756907,0.9938434296976356,0.2272540371887469
1546,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,51832836.75549278,27358.833333333263,7865.18647575691,0.9938434296976357,0.2874825245627042
1547,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,58230495.422160834,32257.500000000284,7865.186475756907,0.9938434296976356,0.24382504768679655
1548,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,0.9987799357951412,63339446.07959381,36193.66666666729,7849.723806535759,0.9918895698294182,0.21688114329032585
1549,date ('2024-01-01 23:55:00'),50,30,27,10,180,4,true,false,1.0,50252020.079591714,26172.666666666533,7849.723806535754,0.9918895698294177,0.29992067321642657
1550,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,1.0,46931292.31588447,23574.83333333306,7884.883674582093,0.9908162723726495,0.3344619053333223
1551,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,1.0,59005915.315886825,32820.33333333363,7884.883674582087,0.9908162723726489,0.24024386329354822
1552,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,1.0,55655130.97334424,30270.16666666682,7874.9926663460155,0.9895733660325003,0.26015689814545595
1553,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,0.9578631205600616,54689137.58726823,29546.000000000095,7865.1187183669745,0.9883326034881228,0.26619910371512046
1554,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,0.916299373159915,52577130.31588582,27897.83333333332,7884.8836745820845,0.9908162723726486,0.28263426698305444
1555,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,0.9908548575116191,61862560.25393604,35038.66666666725,7865.1187183669745,0.9883326034881228,0.22446969210301504
1556,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,0.9976918798665185,54741977.493731394,29553.333333333427,7886.232712085787,0.9909857927315877,0.2668474863101431
1557,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,1.0,51844669.58726752,27367.999999999935,7865.1187183669745,0.9883326034881228,0.28738375907508745
1558,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,0.9982762866289092,59190278.98255403,32961.50000000044,7884.883674582091,0.9908162723726494,0.23921495303860527
1559,date ('2024-01-01 23:55:00'),50,30,27,10,180,6,true,false,1.0,53719227.31588547,28772.333333333245,7884.883674582086,0.9908162723726487,0.2740439429515198
1560,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,0.9839107174905859,65409826.96271542,35770.16666666712,9130.090757790984,0.9999999999999994,0.2552431707369978
1561,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,0.9278608447587572,62831842.35225824,33797.50000000039,9129.269896985443,0.9999100928098831,0.2701167215618119
1562,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,1.0,66044325.29604944,36256.00000000068,9130.090757790984,0.9999999999999994,0.25182289159837856
1563,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,1.0,64528712.29604866,35095.500000000386,9130.09075779097,0.9999999999999979,0.26014989835707913
1564,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,1.0,60752848.629382044,32204.33333333361,9130.090757790984,0.9999999999999994,0.28350503838378605
1565,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,1.0,65745746.01892554,36028.66666666732,9129.269896985437,0.9999100928098825,0.25338905770364173
1566,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,0.9868613777463611,60755609.01939379,32219.000000000313,9122.08964668554,0.9991236548115775,0.2831276466273146
1567,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,0.9618934551603422,59055266.296048306,30904.500000000186,9130.090757790984,0.9999999999999994,0.2954291691433587
1568,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,0.9746265200649956,59723285.29604851,31416.000000000236,9130.090757790984,0.9999999999999994,0.2906191354020536
1569,date ('2024-01-01 23:55:00'),50,30,27,10,210,0,true,false,1.0,67219942.96271615,37156.16666666739,9130.090757790984,0.9999999999999994,0.24572208537275028
1570,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,62393868.706959344,33438.16666666705,9144.553297685457,0.9967739866873152,0.2734765152899736
1571,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,66482144.18977557,36560.33333333401,9149.787956616165,0.9973445746298263,0.25026544132391193
1572,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,62194108.748617,33502.33333333377,9006.163046338823,0.9816891817697956,0.26882196403251624
1573,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,0.9638217886226755,59396045.52706845,31153.83333333346,9137.48455851676,0.996003480453422,0.2933020941837032
1574,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,65976939.85644215,36173.50000000065,9149.787956616163,0.9973445746298261,0.25294173791908436
1575,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,62378256.85644179,33418.0000000004,9149.787956616165,0.9973445746298263,0.27379819129259847
1576,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,56976640.85644046,29282.000000000055,9149.787956616165,0.9973445746298263,0.31247141440530524
1577,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,63496416.117854014,34288.83333333384,9140.44238710844,0.9963258894876623,0.2665719856447426
1578,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,1.0,60945179.193735994,32340.000000000324,9137.48455851676,0.996003480453422,0.2825443586430634
1579,date ('2024-01-01 23:55:00'),50,30,27,10,210,2,true,false,0.98448716728974,67827975.08195049,37816.16666666736,9006.16304633882,0.9816891817697952,0.23815642462452968
1580,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,0.979442857261997,57443782.74552169,29698.166666666773,9112.51524915611,0.9885343824945112,0.30683763585258617
1581,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,60601317.41683415,32026.50000000025,9169.485155441344,0.9947145324959786,0.2863093112091947
1582,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,64482367.93143926,35005.66666666717,9164.731054874195,0.9941988031128207,0.26180707089920857
1583,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,57895720.75016675,29954.83333333342,9169.485155441349,0.9947145324959792,0.306110371351579
1584,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,0.9100376278791823,67146394.55501528,37059.00000000072,9156.128463484432,0.993265585759015,0.24706895662279754
1585,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,0.9950555170020818,64870413.7501681,35295.333333333874,9169.485155441344,0.9947145324959786,0.25979313097410056
1586,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,63180014.41683458,34001.000000000415,9169.485155441344,0.9947145324959786,0.2696828080186239
1587,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,53252604.03474277,26425.666666666508,9152.879470347982,0.9929131318715807,0.3463632379005779
1588,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,1.0,55570463.31710537,28191.166666666642,9158.7927365081,0.9935546086485505,0.32488164980193934
1589,date ('2024-01-01 23:55:00'),50,30,27,10,210,4,true,false,0.9920345170925987,67908822.7501681,37621.83333333397,9169.485155441344,0.9947145324959786,0.24372775973458294
1590,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,1.0,49845627.97722444,23759.999999999687,9189.182354266526,0.9921095113718232,0.3867500990852966
1591,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9699145761704672,62181233.31056033,33205.33333333365,9189.182354266524,0.992109511371823,0.2767381451051971
1592,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9868658341617372,65102319.97722768,35442.0000000006,9189.182354266526,0.9921095113718232,0.25927380944264916
1593,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9906684521862857,64767113.31056093,35185.33333333389,9189.182354266524,0.992109511371823,0.2611651356891047
1594,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,1.0,56712575.97722634,29018.000000000135,9189.182354266524,0.992109511371823,0.31667180213200363
1595,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9807064934477187,46466803.85981899,21182.333333333067,9183.134794120711,0.9914565869102178,0.4335280089124976
1596,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9398819659889632,58081862.0781392,30226.166666666853,9087.38656814939,0.9811191355439356,0.3006463462060797
1597,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9985055489984633,67295786.87575427,37154.33333333406,9168.274382179206,0.9898521834430009,0.24676191333928815
1598,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,1.0,58498748.64389328,30385.666666666846,9189.182354266524,0.992109511371823,0.30241832292417925
1599,date ('2024-01-01 23:55:00'),50,30,27,10,210,6,true,false,0.9785441432080191,52063038.209084764,25490.66666666649,9168.274382179206,0.9898521834430009,0.3596718164365756
1600,date ('2024-01-01 23:55:00'),50,30,30,10,90,0,true,false,1.0,45720790.31735426,28880.50000000008,3912.8960390532843,1.0000000000000009,0.13548574432760077
1601,date ('2024-01-01 23:55:00'),50,30,30,10,90,0,true,false,0.9843387635518939,53219999.19878813,34628.00000000049,3909.4669914366605,0.9991236548115779,0.11289901211264312
1602,date ('2024-01-01 23:55:00'),50,30,30,10,90,0,true,false,1.0,53622247.19878818,34936.00000000043,3909.4669914366605,0.9991236548115779,0.11190368077159984
1603,date ('2024-01-01 23:55:00'),50,30,30,10,90,0,true,false,1.0,51321135.98402117,33168.66666666705,3912.89603905328,1.0,0.11796965124876596
