int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
1296,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11863126.63720919,7058.333333333339,1298.003889967042,0.9626558458544784,0.18389665501304003
1297,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11194711.7640393,6533.999999999999,1305.9904493440451,0.9685790238449011,0.19987610182798368
1298,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9496735.626263052,5384.499999999991,1209.9781810296454,0.8973721714764137,0.224715048942269
1299,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16326543.296307463,10442.666666666726,1319.222692194899,0.9783926276658143,0.12633005862438312
1300,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9644242.653174482,5384.499999999991,1281.967945261673,0.9206790931352508,0.23808486308137716
1301,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14570537.637168966,9075.000000000016,1333.9454874746646,0.9580081360375584,0.14699123828921898
1302,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11885289.994103871,7034.4999999999945,1324.0115474721895,0.9508738150067219,0.18821686651107974
1303,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13469205.006517887,8523.166666666693,1148.1776508139644,0.8245940643186591,0.13471256584766547
1304,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15255316.970502347,9599.333333333369,1333.9454874746648,0.9580081360375585,0.13896230510535382
1305,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,8383079.425864142,4396.333333333329,1296.3078375780863,0.9309776650319432,0.2948611352440869
1306,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11310971.589183966,6614.666666666656,1311.3145872054533,0.9417551580955563,0.19824348728161492
1307,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11041290.30383554,6372.666666666648,1333.9454874746648,0.9580081360375585,0.2093229659181926
1308,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,10370876.970502218,5859.333333333319,1333.9454874746648,0.9580081360375585,0.22766164878962364
1309,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14738959.115459042,9188.666666666699,1343.6930773347865,0.9650086247984841,0.1462337383735161
1310,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11107626.0542733,6433.166666666653,1327.758445228562,0.9243177178736627,0.20639267005288708
1311,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11700149.811511103,6852.999999999994,1349.3403993058864,0.9393419736874321,0.19689776729985228
1312,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13141068.961250175,8026.333333333339,1304.7068299577702,0.9082703588853098,0.16255328252308265
1313,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15895078.009185212,10043.000000000044,1363.390276159966,0.9491227814517039,0.13575527991237282
1314,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9038187.221091567,4900.4999999999945,1294.68076513336,0.9012907238537609,0.2641936057817287
1315,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14551857.009185167,9014.500000000016,1363.390276159966,0.9491227814517039,0.1512441373520399
1316,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11839077.342518413,6937.333333333318,1363.390276159966,0.9491227814517039,0.1965294459196573
1317,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,12224565.009185117,7232.499999999997,1363.390276159966,0.9491227814517039,0.18850885256273303
1318,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13662379.720940068,8389.333333333356,1327.7584452285619,0.9243177178736626,0.15826745612228524
1319,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14709466.541158894,9196.000000000033,1324.6252844438643,0.9221365711171498,0.14404363684687468
1320,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14780887.576969191,7239.83333333334,2606.3113276244394,0.9991236548115776,0.3599960396359635
1321,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14153418.560291192,6997.833333333338,2454.3264488162454,0.9408605893130499,0.35072662235685953
1322,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15070601.910302516,7461.666666666672,2606.3113276244394,0.9991236548115777,0.3492934546738134
1323,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14951530.547958234,7676.166666666687,2411.4805016877212,0.9244356907081955,0.3141516601195538
1324,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16234247.910302551,8352.666666666682,2606.3113276244394,0.9991236548115777,0.31203344173011827
1325,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15008473.635666337,7481.833333333348,2563.1361488529037,0.9825725459881057,0.3425812945382681
1326,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13810415.408977395,6695.333333333333,2479.7348669159232,0.9506008499203157,0.3703676491460604
1327,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16259150.703802064,8429.666666666699,2569.38638545726,0.9849685602989798,0.30480284536247976
1328,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14110474.243635805,6726.5,2606.3113276244403,0.9991236548115779,0.3874691634021319
1329,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16255841.00867503,8651.500000000031,2426.378074837269,0.9301466422646107,0.2804575015705092
1330,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,12680391.892266799,6049.999999999986,2339.5600580446626,0.8819689438829714,0.38670414182556495
1331,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15965551.973708633,8116.166666666691,2625.9175079104566,0.9899201703380154,0.32354159491267825
1332,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15218551.655776847,7612.00000000002,2582.697082695671,0.9736269050081583,0.33929283797893645
1333,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,10929453.908179667,5417.499999999986,1888.1725597102882,0.7118045773735374,0.34853208301066785
1334,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13798762.216406193,6453.333333333319,2628.294558194033,0.9908162723726494,0.4072770493069275
1335,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14088476.54973954,6675.166666666657,2628.294558194033,0.9908162723726496,0.39374216247195376
1336,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,20177215.989110265,11408.83333333339,2582.697082695671,0.9736269050081583,0.22637696662197346
1337,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,20720224.849236205,11898.333333333403,2535.7092155048294,0.9559133868366028,0.21311465601665341
1338,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14825931.216406247,7239.833333333332,2628.294558194033,0.9908162723726496,0.3630324673487926
1339,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18513204.54973977,10063.166666666726,2628.294558194033,0.9908162723726494,0.2611796708982279
1340,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14849050.096703699,7260.0000000000055,2626.723652206114,0.9740459557885633,0.3618076655931284
1341,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,19325769.27441839,10736.00000000005,2596.0077799340843,0.9626558458544786,0.24180400334706342
1342,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15846044.885086672,8455.333333333348,2351.4134789750697,0.8719549875978581,0.27809825896574925
1343,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16927821.216495473,8910.000000000025,2589.5694890981126,0.9602683883289401,0.29063630629608356
1344,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15239040.925653532,7542.333333333338,2637.1011512868836,0.9778941569506208,0.34963996348878096
1345,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14745016.920285506,7371.833333333347,2504.6702067441543,0.9287858977529824,0.3397621858078022
1346,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11981858.837181445,5202.999999999987,2538.510250779971,0.9413345181642353,0.48789357116663035
1347,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14685022.034016902,7434.166666666683,2435.659850667075,0.9031953647755402,0.32763051460604004
1348,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13569695.718415434,6534.0,2465.0846193665675,0.9141067055736798,0.3772703733343385
1349,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,9089947.531532481,4667.666666666658,1468.3462818606713,0.5444945669645695,0.31457822220824266
1350,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14834781.210633643,7461.666666666679,2491.2206982106277,0.9089482838808611,0.3338692023512116
1351,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16082268.003858518,8140.000000000004,2667.688955844392,0.9733345986103695,0.3277259159513993
1352,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15191572.099995725,7481.833333333343,2652.496063118105,0.9677913106228128,0.35452487979124125
1353,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14480455.099995673,6937.333333333333,2652.496063118105,0.9677913106228128,0.3823509604725311
1354,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16863731.683348183,8785.333333333365,2637.7515942808122,0.9624116348453842,0.3002449075293067
1355,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14787123.535307392,7300.333333333333,2570.7930056811656,0.9379810838940178,0.35214734564830363
1356,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,12437989.130840782,5908.83333333332,2311.2344871518567,0.8432784065465901,0.3911490402197605
1357,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16881971.433329094,8776.166666666688,2652.4960631181084,0.967791310622814,0.30223856996616993
1358,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13348868.520138117,6627.4999999999945,2297.7160501731514,0.8383460614912639,0.34669423616343314
1359,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14557069.345612783,7038.166666666666,2625.6175430028206,0.957984397590341,0.37305418688619024
1360,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15794174.865453664,5971.166666666651,3909.46699143666,0.9991236548115778,0.654724145159238
1361,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21164664.532120574,10083.33333333338,3909.4669914366605,0.9991236548115779,0.3877157346879315
1362,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,19814420.036427513,9054.833333333354,3906.039223894954,0.9982476367657379,0.4313761590194862
1363,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15363856.6457793,5868.499999999976,3764.8913189097343,0.9621751463196667,0.6415423564641304
1364,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14747608.070523564,5323.999999999985,3811.1911845730997,0.9740077800521405,0.7158510865088487
1365,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16393869.01583728,6706.33333333332,3733.559955671383,0.9541679406782072,0.5567215004231905
1366,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16573772.389036186,6654.99999999999,3854.0795781858924,0.9849685602989803,0.579125406188715
1367,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13669385.306964282,5525.666666666652,3156.433043906456,0.8066743947202212,0.571231171606406
1368,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18170682.563309252,7804.5000000000055,3900.7673157520253,0.9969003205860308,0.4998100218786627
1369,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15125382.68946437,6251.666666666652,3404.281449226171,0.8700158182709683,0.5445398212571867
1370,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21264725.544413116,10123.666666666699,3932.5932378784587,0.9938434296976367,0.38845542503162017
1371,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16665272.541249463,6634.833333333326,3911.589494671951,0.9885353719041728,0.589553542365589
1372,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17863803.818713784,7522.166666666663,3930.9520833156644,0.993428677756439,0.522582423058383
1373,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18629483.37312923,8118.000000000003,3924.8619032678807,0.9918895698294186,0.48347646012169
1374,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16506029.092006981,6535.833333333313,3896.9728771793,0.9848414660306757,0.5962472845359141
1375,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17877662.706462566,7542.333333333334,3924.861903267881,0.9918895698294188,0.5203776775446874
1376,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16548370.674344363,6614.666666666659,3867.3902754243036,0.9773653624498675,0.5846689591953702
1377,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,19881056.0950903,9276.6666666667,3797.1674451391605,0.9596186761611751,0.40932455391367006
1378,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14806086.047633566,5846.499999999983,3506.6977619815993,0.8862112910922244,0.5997943661988558
1379,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,14563438.63875343,5525.66666666665,3592.769467424835,0.9079632989311479,0.6501965616380853
1380,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,20112707.104805775,9210.666666666672,3952.2904367036404,0.9878224495840098,0.4290992801864112
1381,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16776687.21413804,6675.16666666666,3940.256815099106,0.9848148058490336,0.5902859077325077
1382,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16885765.289522067,6741.166666666657,3951.4242506208407,0.9876059578884195,0.5861632631276752
1383,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,20104891.626319405,9317.00000000004,3880.7009726627134,0.9699296148174696,0.41651829694780484
1384,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17532676.300436877,7300.333333333344,3910.7406704588484,0.9774376379086297,0.5356934391752216
1385,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16847896.9671035,6775.999999999996,3910.740670458848,0.9774376379086295,0.5771459076828291
1386,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21096226.556702647,9962.333333333374,3953.18979503944,0.9880472322432174,0.39681364423054416
1387,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17354435.104805738,7098.666666666663,3952.290436703639,0.9878224495840096,0.5567651817294761
1388,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,11858118.820411135,4799.666666666657,2735.1980577897343,0.683626390523253,0.5698725031855837
1389,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18276253.438139107,7804.5000000000055,3952.2904367036404,0.9878224495840098,0.5064117415213836
1390,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15932465.43061853,6433.166666666652,3682.4872770222482,0.9103639652421016,0.5724221783500489
1391,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,13148230.09065707,5384.4999999999845,2992.0643032326916,0.7396814485542085,0.5556809923359087
1392,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15909632.74914387,6251.666666666653,3787.029160148325,0.936208226497361,0.6057631287893894
1393,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18659002.665198557,8066.666666666666,3971.9876355288206,0.9819326291594329,0.4923951614291927
1394,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18418960.555588745,7905.333333333341,3957.6680765846972,0.9783926276658143,0.5006326627489492
1395,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,22576180.388480436,11091.666666666728,3955.6517269303276,0.9778941569506213,0.35663276275855504
1396,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18412889.577623248,8308.666666666693,3697.6269290498544,0.9141067055736806,0.4450325277681749
1397,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,15954098.810145903,6229.66666666665,3822.752957611503,0.9450396644537149,0.6136368383987663
1398,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17005243.54470717,7608.333333333339,3457.0165339387404,0.8546243457190809,0.4543723812405789
1399,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17730049.721813567,7380.999999999999,3955.651726930329,0.9778941569506215,0.5359235505934602
1400,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21342120.312026933,8167.500000000015,5217.194718737707,1.0000000000000002,0.6387749885200732
1401,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18600342.40760379,6191.166666666648,5138.772770914527,0.9849685602989812,0.8300168688046748
1402,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,16968329.115976695,5606.333333333311,4715.043655104983,0.9037507529038099,0.8410209266493255
1403,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,18701592.49301427,6159.999999999978,5208.052298526609,0.9982476367657388,0.8454630354751018
1404,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21789860.645360272,8510.333333333348,5217.19471873771,1.0000000000000007,0.6130423468024402
1405,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,20262275.978693545,7340.666666666664,5217.19471873771,1.0000000000000007,0.7107249185456878
1406,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,22096544.4872717,8752.333333333358,5212.622655248884,0.9991236548115787,0.5955694849276997
1407,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,19577496.645360198,6816.333333333324,5217.194718737708,1.0000000000000004,0.7653960661261259
1408,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,17465999.152040623,6277.333333333318,4530.243282271359,0.8683293468041088,0.7216827658673594
1409,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,21964646.97869366,8644.166666666697,5217.194718737711,1.0000000000000009,0.6035509170428257
1410,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,23215158.692912165,9703.833333333369,5152.08346815294,0.9792502443525408,0.5309328067759739
1411,date ('2024-01-01 23:55:00'),10,30,30,10,true,false,1.0,19731360.994947087,6917.166666666653,5228.017567080108,0.9936829462660014,0.7558033251206109
