int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
176,10,12,120,4,1.0,15147732.623379538,4517376.837569659,4517376.8375696745,0.8658631853140125,1.0000000000000036,107.17115494198703
177,10,12,120,4,0.9404761904761895,9745366.983471682,2907133.725823651,2907133.7258236445,0.5572216262855954,0.9999999999999978,166.58172060152435
178,10,12,120,4,0.9095036319612583,14339618.123737264,4276508.134248563,4276508.134248575,0.8196949442752006,1.0000000000000029,113.21082514133934
179,10,12,120,4,1.0,17335321.396826666,5169415.220117237,5169415.220117259,0.990841917697868,1.000000000000004,93.64695137969424
180,10,12,150,4,1.0,20703565.69981009,6173362.85140887,6173362.851408886,0.9466179714147259,1.0000000000000024,94.32191673233913
181,10,12,150,4,0.8977371864776447,12724078.28508586,3794976.1406117817,3794976.140611789,0.5819182676056959,1.000000000000002,153.47280614336637
182,10,12,150,4,0.899374495560936,20100775.264437217,5993693.571118891,5993693.571118907,0.9190676437039826,1.0000000000000027,97.1504817256945
183,10,12,150,4,0.9048346055979636,17423394.99999997,5195666.666666657,5195666.666666667,0.7966989076342165,1.000000000000002,112.07919007747935
184,10,12,150,4,1.0,10856156.404671619,3238218.5011440497,3238218.5011440464,0.4965455461363389,0.999999999999999,179.8795012901317
185,10,12,150,4,0.848076923076923,19274795.833333254,5747499.999999977,5747499.999999999,0.8813165403787114,1.000000000000004,101.31365420861611
186,10,12,150,4,0.7194656488549607,11291014.16666667,3367833.333333334,3367833.333333333,0.5164205692745432,0.9999999999999997,172.9516915995957
187,10,12,150,4,1.0,16906724.999999948,5041666.666666651,5041666.666666671,0.77308468454273,1.0000000000000038,115.50433333481239
188,10,12,150,4,1.0,17947241.404965032,5351805.68454,5351805.684540018,0.8206411258247814,1.0000000000000036,108.80780817155363
189,10,12,150,4,1.0,21490237.781837028,6407840.372132248,6407840.372132256,0.9825725459881053,1.000000000000001,90.86916672697099
190,10,12,180,4,0.8274786324786333,19235653.204547167,5735833.0465615,5735833.046561514,0.7329396167588049,1.0000000000000024,118.64426831424184
191,10,12,180,4,0.7942748091603047,19594639.1666666,5842833.333333313,5842833.3333333405,0.7466123907992973,1.0000000000000047,116.47063161450617
192,10,12,180,4,0.9600274725274724,26224456.845873393,7818933.982873341,7818933.9828733085,0.9991236548115764,0.9999999999999958,87.02563463613244
193,10,12,180,4,0.8910941475826966,10451710.525480075,3117668.3136055865,3117668.313605582,0.39838373962522877,0.9999999999999986,218.35660243710896
194,10,12,180,4,0.9233424908424915,21554401.87750838,6426965.288874826,6426965.288874828,0.8212542864325401,1.0000000000000002,105.88092460043781
195,10,12,180,4,1.0,26224456.845873352,7818933.982873329,7818933.982873315,0.9991236548115772,0.9999999999999982,87.02563463613258
