int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
264,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,6110.5,2113646.3333333316
265,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,6574.333333333333,2719412.6666666633
266,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,6251.666666666666,2298010.0
267,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,7461.666666666667,3878270.0
268,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,5545.833333333334,1376191.6666666658
269,date ('2023-11-01 23:55:00'),10,30,10,6,true,true,1.0,6513.833333333333,2640399.6666666633
270,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,6700.833333333334,2151288.333333334
271,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,5263.5,274131.0
272,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,3791.333333333333,-1648518.6666666684
273,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,4722.666666666666,-432197.3333333342
274,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,4436.666666666666,-805713.3333333342
275,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,6574.333333333333,1986079.3333333316
276,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,3287.1666666666665,-2306960.333333334
277,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,1492.3333333333333,-4651012.666666667
278,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,5424.833333333334,484832.3333333342
279,date ('2023-11-01 23:55:00'),10,30,10,8,true,true,1.0,7542.333333333332,3250287.3333333293
280,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,7602.833333333333,2595967.0
281,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,4759.333333333333,-1117644.0
282,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,1714.1666666666667,-5094631.666666666
283,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,7804.5,2859343.6666666684
284,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,4466.0,-1500737.3333333316
285,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,6634.833333333333,1331759.0
286,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,4530.166666666666,-1416935.6666666658
287,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,5283.666666666667,-432864.6666666658
288,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,3146.0,-3224657.3333333316
289,date ('2023-11-01 23:55:00'),10,30,10,10,true,true,1.0,5001.333333333333,-801592.0
290,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,6704.5,689410.3333333316
291,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,3004.833333333333,-4142354.333333334
292,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,6352.5,229698.33333333163
293,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,4598.0,-2061678.6666666684
294,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,2924.166666666667,-4247705.0
295,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,4114.0,-2693782.6666666684
296,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,7723.833333333333,2020659.6666666633
297,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,5545.833333333333,-823808.3333333342
298,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,4819.833333333333,-1771964.3333333342
299,date ('2023-11-01 23:55:00'),10,30,10,12,true,true,1.0,8732.166666666668,3337543.0
300,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,5061.833333333333,-2189245.6666666684
301,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,2924.1666666666665,-4981038.333333334
302,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,5283.666666666667,-1899531.3333333316
303,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,7522.166666666667,1023949.6666666684
304,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,6301.166666666667,-570676.3333333316
305,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,5445.0,-1688830.0
306,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,6763.166666666667,32695.666666668374
307,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,4678.666666666666,-2689661.333333334
308,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,4315.666666666666,-3163739.3333333367
309,date ('2023-11-01 23:55:00'),10,30,10,14,true,true,1.0,4315.666666666667,-3163739.3333333316
310,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,4871.166666666666,-3171589.666666666
311,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,4900.5,-3133280.3333333316
312,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,6211.333333333334,-1421332.0
313,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,6191.166666666667,-1447669.6666666633
314,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,6059.166666666666,-1620061.6666666684
315,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,9823.0,3295504.6666666684
316,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,4799.666666666666,-3264968.666666666
317,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,6068.333333333333,-1608090.0
318,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,4577.833333333333,-3554683.0
319,date ('2023-11-01 23:55:00'),10,30,10,16,true,true,1.0,2739.0,-5956199.333333332
320,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,7703.666666666667,-205678.0
321,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5203.0,-3471548.6666666684
322,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5254.333333333334,-3404507.333333334
323,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5991.333333333333,-2441985.3333333367
324,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5808.0,-2681418.6666666684
325,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,6856.666666666667,-1311860.0
326,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,4475.166666666667,-4422099.0
327,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5808.0,-2681418.6666666684
328,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,5364.333333333334,-3260847.333333334
329,date ('2023-11-01 23:55:00'),10,30,10,18,true,true,1.0,6099.5,-2300719.6666666684
330,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,7456.166666666667,-1262246.3333333316
331,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,4839.999999999999,-4678960.000000003
332,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,6748.5,-2186459.0
333,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,3791.333333333333,-6048518.666666668
334,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,6977.666666666667,-1887167.3333333316
335,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,8140.0,-369160.0
336,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,7525.833333333333,-1171261.6666666684
337,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,6997.833333333333,-1860829.6666666684
338,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,3226.6666666666665,-6785973.333333334
339,date ('2023-11-01 23:55:00'),10,30,10,20,true,true,1.0,5989.5,-3177713.0
340,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,5162.666666666667,-4990890.666666668
341,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,6479.0,-3271759.3333333367
342,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,6413.000000000001,-3357955.3333333316
343,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,6356.166666666667,-3432179.6666666684
344,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,9639.666666666668,856071.3333333316
345,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,6594.5,-3120916.3333333367
346,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,3549.333333333333,-7097904.0
347,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,6675.166666666667,-3015565.6666666684
348,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,7854.0,-1476009.3333333367
349,date ('2023-11-01 23:55:00'),10,30,10,22,true,true,1.0,2722.5,-8177748.333333334
350,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,6937.333333333333,-3406509.3333333316
351,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,4214.833333333333,-6962094.333333332
352,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,4940.833333333334,-6013938.333333332
353,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,6533.999999999999,-3933262.6666666684
354,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,5142.5,-5750561.666666666
355,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,5010.500000000001,-5922953.666666666
356,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,4961.0,-5987600.666666666
357,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,6579.833333333333,-3873404.3333333316
358,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,3751.0,-7567860.666666666
359,date ('2023-11-01 23:55:00'),10,30,10,24,true,true,1.0,5520.166666666666,-5257328.999999997
360,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,8631.333333333334,-1927478.6666666633
361,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,5962.0,-5413628.0
362,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,5503.666666666667,-6012211.333333332
363,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,5424.833333333333,-6115167.666666668
364,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,6029.833333333333,-5325037.666666668
365,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,5162.666666666667,-6457557.333333332
366,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,3186.333333333333,-9038648.666666668
367,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,6990.5,-4070407.0
368,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,4456.833333333334,-7379375.666666663
369,date ('2023-11-01 23:55:00'),10,30,10,26,true,true,1.0,4900.5,-6799947.0
370,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,5373.5,-6915542.333333337
371,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,3851.8333333333335,-8902839.0
372,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,6332.333333333333,-5663306.000000006
373,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,6029.833333333333,-6058371.000000006
374,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,7071.166666666666,-4698389.666666668
375,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,3226.666666666666,-9719306.666666668
376,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,8127.166666666667,-3319253.6666666684
377,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,3569.5,-9271566.333333334
378,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,5707.166666666667,-6479773.666666668
379,date ('2023-11-01 23:55:00'),10,30,10,28,true,true,1.0,4255.166666666667,-8376085.666666668
380,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,4940.833333333333,-8213938.333333332
381,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,3307.333333333333,-10347289.333333332
382,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,3452.166666666667,-10158137.0
383,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,7118.833333333333,-5369470.333333332
384,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,6917.166666666666,-5632847.0
385,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,5125.999999999999,-7972110.666666668
386,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,3932.4999999999995,-9530821.666666666
387,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,5444.999999999999,-7555496.666666666
388,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,3811.5,-9688847.666666666
389,date ('2023-11-01 23:55:00'),10,30,10,30,true,true,1.0,7701.833333333333,-4608072.333333332
390,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,5868.5,1064261.0
391,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,3972.8333333333335,-1411479.6666666658
392,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,4436.666666666667,-805713.3333333316
393,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,7199.5,2802547.0
394,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,4920.666666666666,-173609.33333333675
395,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,7333.333333333334,2977333.333333334
396,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,3872.0000000000005,-1543167.9999999974
397,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,6392.833333333333,1749040.3333333316
398,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,4759.333333333334,-384310.6666666658
399,date ('2023-11-01 23:55:00'),10,30,12,6,true,true,1.0,4154.333333333334,-1174440.6666666658
400,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,5949.166666666666,436278.3333333316
401,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,4838.166666666666,-1014687.6666666658
402,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,4719.000000000001,-1170319.3333333316
403,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,4819.833333333334,-1038630.9999999974
404,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,6884.166666666666,1657388.3333333316
405,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,8260.999999999998,3455532.6666666633
406,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,4819.833333333334,-1038630.9999999974
407,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,6755.833333333334,1489785.0
408,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,5061.833333333334,-722578.9999999974
409,date ('2023-11-01 23:55:00'),10,30,12,8,true,true,1.0,5533.000000000001,-107235.33333333163
410,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,4517.333333333333,-2167029.333333334
411,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,5626.5,-718457.6666666684
412,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,7643.166666666667,1915309.0
413,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,4209.333333333333,-2569277.333333334
414,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,3226.666666666667,-3852640.0
415,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,6293.833333333333,153079.66666666325
416,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,3710.6666666666665,-3220536.000000003
417,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,3690.5,-3246873.6666666684
418,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,6292.0,150685.33333333163
419,date ('2023-11-01 23:55:00'),10,30,12,10,true,true,1.0,7850.333333333334,2185868.6666666684
420,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,5081.999999999999,-2162908.000000003
421,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,5868.5,-1135739.0
422,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,3408.1666666666665,-4348934.333333334
423,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,5720.0,-1329680.0
424,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,5672.333333333333,-1391932.6666666684
425,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,2984.6666666666665,-4902025.333333334
426,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,2702.333333333333,-5270752.666666667
427,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,4678.666666666666,-2689661.333333334
428,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,8712.0,2577872.0
429,date ('2023-11-01 23:55:00'),10,30,12,12,true,true,1.0,5424.833333333333,-1715167.6666666684
430,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,5545.833333333334,-2290474.999999997
431,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,4356.0,-3844397.3333333316
432,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,5377.166666666666,-2510753.666666666
433,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,7179.333333333333,-157124.0
434,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,4154.333333333334,-4107773.999999997
435,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,3629.9999999999995,-4792553.333333334
436,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,5901.500000000001,-1825974.3333333316
437,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,5485.333333333333,-2369488.0
438,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,6715.5,-762890.3333333316
439,date ('2023-11-01 23:55:00'),10,30,12,14,true,true,1.0,7373.666666666667,96675.33333333675
440,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,2258.6666666666665,-7316848.0
441,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,2823.3333333333335,-6579393.333333334
442,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,4343.166666666666,-4594491.000000003
443,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,6433.166666666666,-1864951.0
444,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,4860.166666666666,-3919289.000000003
445,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,8402.166666666668,706563.0
446,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,6722.833333333333,-1486646.3333333367
447,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,6614.666666666667,-1627912.0
448,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,4819.833333333333,-3971964.333333334
449,date ('2023-11-01 23:55:00'),10,30,12,16,true,true,1.0,6292.0,-2049314.6666666684
450,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,6655.0,-2308570.0
451,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,7089.5,-1741113.0
452,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,4396.333333333334,-5258388.666666666
453,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,7395.666666666667,-1341259.3333333316
454,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,4678.666666666666,-4889661.333333334
455,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,7454.333333333332,-1264640.6666666735
456,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,4335.833333333333,-5337401.666666668
457,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,7663.333333333334,-991686.6666666633
458,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,3831.6666666666665,-5995843.333333334
459,date ('2023-11-01 23:55:00'),10,30,12,18,true,true,1.0,5848.333333333334,-3362076.666666666
460,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,7925.499999999999,-1382630.3333333367
461,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,4698.833333333334,-5596657.0
462,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,4719.0,-5570319.333333334
463,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,4436.666666666666,-5939046.666666668
464,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,7998.833333333333,-1286857.0000000051
465,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,7683.5,-1698682.3333333367
466,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,5586.166666666667,-4437799.666666668
467,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,4739.166666666666,-5543981.666666668
468,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,2803.166666666667,-8072397.666666667
469,date ('2023-11-01 23:55:00'),10,30,12,20,true,true,1.0,4073.6666666666665,-6413124.666666668
470,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,5006.833333333334,-5927742.333333332
471,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,3710.6666666666665,-7620536.0
472,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,8702.833333333332,-1100766.3333333316
473,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,4799.666666666666,-6198302.0
474,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,6977.666666666666,-3353834.0
475,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,5828.166666666667,-4855080.999999994
476,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,7300.333333333333,-2932431.3333333316
477,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,5831.833333333333,-4850292.333333332
478,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,3993.0,-7251808.666666666
479,date ('2023-11-01 23:55:00'),10,30,12,22,true,true,1.0,5203.0,-5671548.666666663
480,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,4810.666666666666,-6917269.333333334
481,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,5413.833333333334,-6129533.666666666
482,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,7423.166666666666,-3505344.3333333367
483,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,4642.0,-7137548.0
484,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,4940.833333333332,-6747271.666666671
485,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,6486.333333333334,-4728848.666666663
486,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,6150.833333333333,-5167011.666666668
487,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,3993.0,-7985142.0
488,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,5797.0,-5629118.0
489,date ('2023-11-01 23:55:00'),10,30,12,24,true,true,1.0,3287.166666666667,-8906960.333333332
490,date ('2023-11-01 23:55:00'),10,30,12,26,true,true,1.0,4799.666666666666,-7664968.666666671
